ID,Requisição de Timestamp,Timestamp de Resposta,Método,URL,Código,Motivo,RTT,Tamanho do Cabeçalho da Resposta,Tamanho do Corpo da Resposta
1442,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,GET,http://localhost:8000/produtos/10%29+UNION+ALL+select+NULL+--+,404,Not Found,9,167,34
1443,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,DELETE,http://localhost:8000/produtos/10%29+UNION+ALL+select+NULL+--+,404,Not Found,10,167,34
1444,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,DELETE,http://localhost:8000/usuarios/10%29+UNION+ALL+select+NULL+--+,404,Not Found,9,167,34
1445,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,GET,http://localhost:8000/usuarios/10%22+UNION+ALL+select+NULL+--+,404,Not Found,11,167,34
1446,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,PUT,http://localhost:8000/produtos/10%29+UNION+ALL+select+NULL+--+,404,Not Found,5,167,34
1447,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,POST,http://localhost:8000/produtos,201,Created,13,166,122
1448,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,GET,http://localhost:8000/usuarios/busca/?nome=nome,200,OK,12,159,2
1449,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,GET,http://localhost:8000/produtos/10%27%29+UNION+ALL+select+NULL+--+,404,Not Found,13,167,34
1450,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,DELETE,http://localhost:8000/produtos/10%27%29+UNION+ALL+select+NULL+--+,404,Not Found,14,167,34
1451,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,PUT,http://localhost:8000/produtos/10%27%29+UNION+ALL+select+NULL+--+,404,Not Found,12,167,34
1452,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,DELETE,http://localhost:8000/usuarios/10%27%29+UNION+ALL+select+NULL+--+,404,Not Found,15,167,34
1453,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,GET,http://localhost:8000/usuarios/10%29+UNION+ALL+select+NULL+--+,404,Not Found,14,167,34
